"","looker_id","Gender","ID","set","measure","value"
"465","M07","m","07","left","ir_width_horiz",12.094
"466","M07","m","07","right","ir_width_horiz",12.281
"467","M08","m","08","left","ir_width_horiz",11.829
"468","M08","m","08","right","ir_width_horiz",11.699
"469","M09","m","09","left","ir_width_horiz",11.859
"470","M09","m","09","right","ir_width_horiz",11.888
"471","M10","m","10","left","ir_width_horiz",12.096
"472","M10","m","10","right","ir_width_horiz",12.068
"473","M11","m","11","left","ir_width_horiz",12.22
"474","M11","m","11","right","ir_width_horiz",11.806
"475","M12","m","12","left","ir_width_horiz",11.702
"476","M12","m","12","right","ir_width_horiz",11.831
"477","M13","m","13","left","ir_width_horiz",11.655
"478","M13","m","13","right","ir_width_horiz",11.756
"479","M14","m","14","left","ir_width_horiz",11.959
"480","M14","m","14","right","ir_width_horiz",12.318
"481","F01","f","01","left","ir_width_alt",11.7404888845407
"482","F01","f","01","right","ir_width_alt",11.5505904568855
"483","F02","f","02","left","ir_width_alt",11.0798391998878
"484","F02","f","02","right","ir_width_alt",11.1710094989735
"485","F03","f","03","left","ir_width_alt",10.9493335464482
"486","F03","f","03","right","ir_width_alt",11.0458682525015
"487","F04","f","04","left","ir_width_alt",11.3746793674956
"488","F04","f","04","right","ir_width_alt",11.491992183535
"489","F05","f","05","left","ir_width_alt",11.2855580993761
"490","F05","f","05","right","ir_width_alt",11.4233368120108
"491","F07","f","07","left","ir_width_alt",11.0401878027278
"492","F07","f","07","right","ir_width_alt",11.3106891165103
"493","F08","f","08","left","ir_width_alt",11.9946244944128
"494","F08","f","08","right","ir_width_alt",12.3440772924568
"495","F09","f","09","left","ir_width_alt",10.0738091400179
"496","F09","f","09","right","ir_width_alt",10.5979408564168
"497","F10","f","10","left","ir_width_alt",10.588637666607
"498","F10","f","10","right","ir_width_alt",10.0267818069065
"499","F11","f","11","left","ir_width_alt",11.324475551788
"500","F11","f","11","right","ir_width_alt",11.5311872430636
"501","F12","f","12","left","ir_width_alt",10.6468187982067
"502","F12","f","12","right","ir_width_alt",10.9068510681007
"503","F13","f","13","left","ir_width_alt",11.4459331703165
"504","F13","f","13","right","ir_width_alt",11.4676575470848
"505","F14","f","14","left","ir_width_alt",10.5245673401077
"506","F14","f","14","right","ir_width_alt",10.7054790141097
"507","F15","f","15","left","ir_width_alt",10.8793837261783
"508","F15","f","15","right","ir_width_alt",10.8977182483593
"509","F16","f","16","left","ir_width_alt",11.0062032704514
"510","F16","f","16","right","ir_width_alt",11.2552718353253
"511","F17","f","17","left","ir_width_alt",11.8747699591278
"512","F17","f","17","right","ir_width_alt",11.7982374001442
"513","F18","f","18","left","ir_width_alt",11.2539083517725
"514","F18","f","18","right","ir_width_alt",11.0338190390173
"515","F19","f","19","left","ir_width_alt",11.3411867888357
"516","F19","f","19","right","ir_width_alt",11.3711909590513
"517","F20","f","20","left","ir_width_alt",10.8029326720319
"518","F20","f","20","right","ir_width_alt",10.4880627990648
"519","F21","f","21","left","ir_width_alt",10.6387238112372
"520","F21","f","21","right","ir_width_alt",10.4271534663377
"521","F22","f","22","left","ir_width_alt",11.4077065510628
"522","F22","f","22","right","ir_width_alt",11.3775597668118
"523","F23","f","23","left","ir_width_alt",11.407784746653
"524","F23","f","23","right","ir_width_alt",11.4970148573988
"525","F24","f","24","left","ir_width_alt",10.7246530746591
"526","F24","f","24","right","ir_width_alt",10.3231350401361
"527","F25","f","25","left","ir_width_alt",11.4850176499484
"528","F25","f","25","right","ir_width_alt",11.6678774583284
"529","F26","f","26","left","ir_width_alt",11.8868038791825
"530","F26","f","26","right","ir_width_alt",11.676083447849
"531","F28","f","28","left","ir_width_alt",10.7221221360629
"532","F28","f","28","right","ir_width_alt",10.885902264896
"533","M01","m","01","left","ir_width_alt",10.8870420397428
"534","M01","m","01","right","ir_width_alt",11.1713941215855
"535","M02","m","02","left","ir_width_alt",11.8443149001231
"536","M02","m","02","right","ir_width_alt",11.9822223690309
"537","M03","m","03","left","ir_width_alt",11.1827757056942
"538","M03","m","03","right","ir_width_alt",11.2583420643157
"539","M04","m","04","left","ir_width_alt",12.0521850325032
"540","M04","m","04","right","ir_width_alt",12.0378559298151
"541","M05","m","05","left","ir_width_alt",10.9950082320133
"542","M05","m","05","right","ir_width_alt",11.1128050880753
"543","M06","m","06","left","ir_width_alt",11.6137588392608
"544","M06","m","06","right","ir_width_alt",11.5400438743852
"545","M07","m","07","left","ir_width_alt",11.4145275153173
"546","M07","m","07","right","ir_width_alt",11.3516831746508
"547","M08","m","08","left","ir_width_alt",11.4562577227841
"548","M08","m","08","right","ir_width_alt",11.2212196783754
"549","M09","m","09","left","ir_width_alt",11.4420148705284
"550","M09","m","09","right","ir_width_alt",11.5597392009074
"551","M10","m","10","left","ir_width_alt",11.5963392283373
"552","M10","m","10","right","ir_width_alt",11.6997282143024
"553","M11","m","11","left","ir_width_alt",11.7903783029483
"554","M11","m","11","right","ir_width_alt",11.635502426305
"555","M12","m","12","left","ir_width_alt",10.554019702218
"556","M12","m","12","right","ir_width_alt",11.0631661468676
"557","M13","m","13","left","ir_width_alt",11.1512845780068
"558","M13","m","13","right","ir_width_alt",11.2379325481565
"559","M14","m","14","left","ir_width_alt",11.7051404755685
"560","M14","m","14","right","ir_width_alt",12.2356765444488
"561","F01","f","01","left","height",9.64005823638741
"562","F01","f","01","right","height",9.43738369648825
"563","F02","f","02","left","height",9.3320814074154
"564","F02","f","02","right","height",8.7405688408445
"565","F03","f","03","left","height",9.62425997662669
"566","F03","f","03","right","height",9.77168579267432
"567","F04","f","04","left","height",8.23256407414863
"568","F04","f","04","right","height",8.40385341179712
"569","F05","f","05","left","height",9.35070786818763
"570","F05","f","05","right","height",9.64445764889643
"571","F07","f","07","left","height",8.2154905740418
"572","F07","f","07","right","height",9.09661434174132
"573","F08","f","08","left","height",8.26517354527351
"574","F08","f","08","right","height",8.82398324140702
"575","F09","f","09","left","height",10.3279919096074
"576","F09","f","09","right","height",10.04249182185
"577","F10","f","10","left","height",10.4235126671312
"578","F10","f","10","right","height",9.10487848500031
"579","F11","f","11","left","height",7.90423538756743
"580","F11","f","11","right","height",8.21914323583418
"581","F12","f","12","left","height",8.80244211481515
"582","F12","f","12","right","height",8.65567329166552
"583","F13","f","13","left","height",9.95986805813894
"584","F13","f","13","right","height",9.82851422274439
"585","F14","f","14","left","height",7.06765865889074
"586","F14","f","14","right","height",6.90771393924877
"587","F15","f","15","left","height",9.95827398693965
"588","F15","f","15","right","height",9.98546415646986
"589","F16","f","16","left","height",10.2840067337292
"590","F16","f","16","right","height",10.4047533106622
"591","F17","f","17","left","height",8.37603135357104
"592","F17","f","17","right","height",7.97480240008798
"593","F18","f","18","left","height",11.2451523684049
"594","F18","f","18","right","height",10.4357232135063
"595","F19","f","19","left","height",10.113058489432
"596","F19","f","19","right","height",9.94097051166443
"597","F20","f","20","left","height",9.92261852971935
"598","F20","f","20","right","height",10.2760949578559
"599","F21","f","21","left","height",8.81164282267187
"600","F21","f","21","right","height",8.50921044929632
"601","F22","f","22","left","height",11.3780851770252
"602","F22","f","22","right","height",11.0026965008028
"603","F23","f","23","left","height",9.49937150611384
"604","F23","f","23","right","height",8.9328126208532
"605","F24","f","24","left","height",9.6294471840813
"606","F24","f","24","right","height",9.39042778651325
"607","F25","f","25","left","height",9.65958909068913
"608","F25","f","25","right","height",9.99688239062586
"609","F26","f","26","left","height",10.0099704421956
"610","F26","f","26","right","height",10.3046643671018
"611","F28","f","28","left","height",8.76501042700266
"612","F28","f","28","right","height",9.15709163244999
"613","M01","m","01","left","height",8.83013460051398
"614","M01","m","01","right","height",7.214626111763
"615","M02","m","02","left","height",9.57032455000169
"616","M02","m","02","right","height",9.70474485402566
"617","M03","m","03","left","height",9.04651536038487
"618","M03","m","03","right","height",9.18562897968244
"619","M04","m","04","left","height",11.2499191445436
"620","M04","m","04","right","height",10.3376943230306
"621","M05","m","05","left","height",9.06021679875963
"622","M05","m","05","right","height",8.64604992966659
"623","M06","m","06","left","height",8.25199645968175
"624","M06","m","06","right","height",8.04384570675177
"625","M07","m","07","left","height",6.23708799300636
"626","M07","m","07","right","height",6.77500644835257
"627","M08","m","08","left","height",9.0872480691704
"628","M08","m","08","right","height",9.37738325667516
"629","M09","m","09","left","height",9.1889224768401
"630","M09","m","09","right","height",10.2079074586881
"631","M10","m","10","left","height",10.7897396669971
"632","M10","m","10","right","height",10.738074252948
"633","M11","m","11","left","height",7.28154901568537
"634","M11","m","11","right","height",7.7617569265116
"635","M12","m","12","left","height",10.5681589539757
"636","M12","m","12","right","height",10.2272903768572
"637","M13","m","13","left","height",8.19378510531462
"638","M13","m","13","right","height",8.88666514750073
"639","M14","m","14","left","height",9.78893541403642
"640","M14","m","14","right","height",10.0744314544995
"641","F01","f","01","left","sc_height",9.59337687187164
"642","F01","f","01","right","sc_height",9.34064220152204
"643","F02","f","02","left","sc_height",9.28250300367143
"644","F02","f","02","right","sc_height",8.66275527818417
"645","F03","f","03","left","sc_height",9.59525125647145
"646","F03","f","03","right","sc_height",9.64508087292469
"647","F04","f","04","left","sc_height",8.23586743999742
"648","F04","f","04","right","sc_height",8.36962419517578
"649","F05","f","05","left","sc_height",9.29454183734433
"650","F05","f","05","right","sc_height",9.6337245163415
"651","F07","f","07","left","sc_height",8.18854161852659
"652","F07","f","07","right","sc_height",8.98329190735984
"653","F08","f","08","left","sc_height",8.2523324527148
"654","F08","f","08","right","sc_height",8.80840059616696
"655","F09","f","09","left","sc_height",10.2605972725651
"656","F09","f","09","right","sc_height",9.95737738320282
"657","F10","f","10","left","sc_height",10.4083009732169
"658","F10","f","10","right","sc_height",9.0960652361784
"659","F11","f","11","left","sc_height",7.87351435882356
"660","F11","f","11","right","sc_height",8.18532097130493
"661","F12","f","12","left","sc_height",8.78361799209509
"662","F12","f","12","right","sc_height",8.63253752652197
"663","F13","f","13","left","sc_height",9.8629273985423
"664","F13","f","13","right","sc_height",9.75636813592836
"665","F14","f","14","left","sc_height",7.05451975898107
"666","F14","f","14","right","sc_height",6.86094514322922
"667","F15","f","15","left","sc_height",9.94482019210013
"668","F15","f","15","right","sc_height",9.95512700832884
"669","F16","f","16","left","sc_height",10.2676830769768
"670","F16","f","16","right","sc_height",10.3599048260192
"671","F17","f","17","left","sc_height",8.31896845483472
"672","F17","f","17","right","sc_height",7.92715602108789
"673","F18","f","18","left","sc_height",11.2307398432929
"674","F18","f","18","right","sc_height",10.4179081537968
"675","F19","f","19","left","sc_height",10.0798433909125
"676","F19","f","19","right","sc_height",9.89916112856033
"677","F20","f","20","left","sc_height",9.8696383987149
"678","F20","f","20","right","sc_height",10.2477052641398
"679","F21","f","21","left","sc_height",8.76137986239306
"680","F21","f","21","right","sc_height",8.46117939961281
"681","F22","f","22","left","sc_height",11.3147600231637
"682","F22","f","22","right","sc_height",10.9712538994557
"683","F23","f","23","left","sc_height",9.4731478533112
"684","F23","f","23","right","sc_height",8.89907436526284
"685","F24","f","24","left","sc_height",9.5763433888899
"686","F24","f","24","right","sc_height",9.36666880545301
"687","F25","f","25","left","sc_height",9.57908103203021
"688","F25","f","25","right","sc_height",9.93643658266715
"689","F26","f","26","left","sc_height",9.98472582122628
"690","F26","f","26","right","sc_height",10.26383077293
"691","F28","f","28","left","sc_height",8.72461516334035
"692","F28","f","28","right","sc_height",9.14466721453947
"693","M01","m","01","left","sc_height",8.81046937812297
"694","M01","m","01","right","sc_height",7.1701928201393
"695","M02","m","02","left","sc_height",9.54797916199047
"696","M02","m","02","right","sc_height",9.67886615993335
"697","M03","m","03","left","sc_height",8.9985169674121
"698","M03","m","03","right","sc_height",9.14711026694465
"699","M04","m","04","left","sc_height",11.1930262186199
"700","M04","m","04","right","sc_height",10.2928992370421
"701","M05","m","05","left","sc_height",9.01306870779589
"702","M05","m","05","right","sc_height",8.59965033535384
"703","M06","m","06","left","sc_height",8.22275020294425
"704","M06","m","06","right","sc_height",7.98254584780086
"705","M07","m","07","left","sc_height",6.2292676279062
"706","M07","m","07","right","sc_height",6.77793984331298
"707","M08","m","08","left","sc_height",9.05190300229215
"708","M08","m","08","right","sc_height",9.32407071657879
"709","M09","m","09","left","sc_height",9.08264254371837
"710","M09","m","09","right","sc_height",10.1367737844369
"711","M10","m","10","left","sc_height",10.8016820372023
"712","M10","m","10","right","sc_height",10.6914667648456
"713","M11","m","11","left","sc_height",7.27124514491514
"714","M11","m","11","right","sc_height",7.73098795035499
"715","M12","m","12","left","sc_height",10.5669615260682
"716","M12","m","12","right","sc_height",10.2185470491876
"717","M13","m","13","left","sc_height",8.1554748780415
"718","M13","m","13","right","sc_height",8.84095395087966
"719","M14","m","14","left","sc_height",9.77140153970202
"720","M14","m","14","right","sc_height",10.0275911883979
"721","F01","f","01","left","ir_height",9.72071839271783
"722","F01","f","01","right","ir_height",9.32577139271618
"723","F02","f","02","left","ir_height",9.3431228126038
"724","F02","f","02","right","ir_height",9.24748987931036
"725","F03","f","03","left","ir_height",9.37750933548141
"726","F03","f","03","right","ir_height",9.40135769814214
"727","F04","f","04","left","ir_height",8.35496867761226
"728","F04","f","04","right","ir_height",8.67373814008823
"729","F05","f","05","left","ir_height",10.369776022438
"730","F05","f","05","right","ir_height",10.3973304903936
"731","F07","f","07","left","ir_height",8.26205439448997
"732","F07","f","07","right","ir_height",9.29831944956046
"733","F08","f","08","left","ir_height",8.25482481630778
"734","F08","f","08","right","ir_height",9.03908436504294
"735","F09","f","09","left","ir_height",9.57331853677611
"736","F09","f","09","right","ir_height",9.60466467471021
"737","F10","f","10","left","ir_height",9.50374668240372
"738","F10","f","10","right","ir_height",8.96157834495896
"739","F11","f","11","left","ir_height",7.84210215023144
"740","F11","f","11","right","ir_height",8.20324319269515
"741","F12","f","12","left","ir_height",8.81011671810287
"742","F12","f","12","right","ir_height",8.87868795222287
"743","F13","f","13","left","ir_height",9.86861658245438
"744","F13","f","13","right","ir_height",9.73867796305567
"745","F14","f","14","left","ir_height",7.1799691394502
"746","F14","f","14","right","ir_height",6.88835136556881
"747","F15","f","15","left","ir_height",10.7916477033202
"748","F15","f","15","right","ir_height",10.874252146307
"749","F16","f","16","left","ir_height",10.3487079737929
"750","F16","f","16","right","ir_height",10.4360999759223
"751","F17","f","17","left","ir_height",8.6774459336332
"752","F17","f","17","right","ir_height",8.38720424742593
"753","F18","f","18","left","ir_height",10.9205130400798
"754","F18","f","18","right","ir_height",10.5499378835047
"755","F19","f","19","left","ir_height",9.8872616990937
"756","F19","f","19","right","ir_height",10.0576309764182
"757","F20","f","20","left","ir_height",9.62652346668486
"758","F20","f","20","right","ir_height",10.0972541389177
"759","F21","f","21","left","ir_height",8.77378819399549
"760","F21","f","21","right","ir_height",8.4523104673972
"761","F22","f","22","left","ir_height",11.5704202044132
"762","F22","f","22","right","ir_height",11.4427017673864
"763","F23","f","23","left","ir_height",9.56400761019354
"764","F23","f","23","right","ir_height",9.08219167151048
"765","F24","f","24","left","ir_height",10.1119295533873
"766","F24","f","24","right","ir_height",10.0397879210032
"767","F25","f","25","left","ir_height",9.16742781653059
"768","F25","f","25","right","ir_height",9.79008322265998
"769","F26","f","26","left","ir_height",9.9927176219553
"770","F26","f","26","right","ir_height",11.186524459656
"771","F28","f","28","left","ir_height",9.24983770624558
"772","F28","f","28","right","ir_height",9.13032011859462
"773","M01","m","01","left","ir_height",8.95555606917793
"774","M01","m","01","right","ir_height",7.1802674415685
"775","M02","m","02","left","ir_height",9.61441181191082
"776","M02","m","02","right","ir_height",9.66461861144383
"777","M03","m","03","left","ir_height",9.16649181348121
"778","M03","m","03","right","ir_height",9.59713950199477
"779","M04","m","04","left","ir_height",10.2367253628079
"780","M04","m","04","right","ir_height",10.1250072944497
"781","M05","m","05","left","ir_height",8.96892095549315
"782","M05","m","05","right","ir_height",8.58303839967501
"783","M06","m","06","left","ir_height",8.32021217713371
"784","M06","m","06","right","ir_height",8.05432221178471
"785","M07","m","07","left","ir_height",6.23329895217014
"786","M07","m","07","right","ir_height",6.82160717504432
"787","M08","m","08","left","ir_height",9.62585583406741
"788","M08","m","08","right","ir_height",10.0063939781485
"789","M09","m","09","left","ir_height",9.39769880583646
"790","M09","m","09","right","ir_height",9.98993101678967
"791","M10","m","10","left","ir_height",9.87966800525976
"792","M10","m","10","right","ir_height",10.143960145907
"793","M11","m","11","left","ir_height",7.31578536942286
"794","M11","m","11","right","ir_height",7.99632435416279
"795","M12","m","12","left","ir_height",10.067295890115
"796","M12","m","12","right","ir_height",9.56403458889028
"797","M13","m","13","left","ir_height",8.23689420557182
"798","M13","m","13","right","ir_height",8.96722011130575
"799","M14","m","14","left","ir_height",10.2033641587013
"800","M14","m","14","right","ir_height",10.1617545872767
"801","F01","f","01","left","complete_area",167.471
"802","F01","f","01","right","complete_area",155.99
"803","F02","f","02","left","complete_area",164.057
"804","F02","f","02","right","complete_area",155.069
"805","F03","f","03","left","complete_area",160.373
"806","F03","f","03","right","complete_area",164.421
"807","F04","f","04","left","complete_area",141.866
"808","F04","f","04","right","complete_area",143.423
"809","F05","f","05","left","complete_area",155.644
"810","F05","f","05","right","complete_area",162.238
"811","F07","f","07","left","complete_area",134.995
"812","F07","f","07","right","complete_area",151.439
"813","F08","f","08","left","complete_area",143.654
"814","F08","f","08","right","complete_area",158.247
"815","F09","f","09","left","complete_area",202.693
"816","F09","f","09","right","complete_area",194.879
"817","F10","f","10","left","complete_area",184.514
"818","F10","f","10","right","complete_area",165.447
"819","F11","f","11","left","complete_area",117.337
"820","F11","f","11","right","complete_area",122.81
"821","F12","f","12","left","complete_area",151.999
"822","F12","f","12","right","complete_area",147.722
"823","F13","f","13","left","complete_area",183.041
"824","F13","f","13","right","complete_area",170.955
"825","F14","f","14","left","complete_area",123.093
"826","F14","f","14","right","complete_area",110.475
"827","F15","f","15","left","complete_area",169.474
"828","F15","f","15","right","complete_area",172.688
"829","F16","f","16","left","complete_area",180.356
"830","F16","f","16","right","complete_area",184.359
"831","F17","f","17","left","complete_area",147.556
"832","F17","f","17","right","complete_area",134.886
"833","F18","f","18","left","complete_area",221.428
"834","F18","f","18","right","complete_area",200.751
"835","F19","f","19","left","complete_area",163.692
"836","F19","f","19","right","complete_area",165.425
"837","F20","f","20","left","complete_area",183.564
"838","F20","f","20","right","complete_area",192.213
"839","F21","f","21","left","complete_area",137.451
"840","F21","f","21","right","complete_area",134.357
"841","F22","f","22","left","complete_area",209.015
"842","F22","f","22","right","complete_area",202.507
"843","F23","f","23","left","complete_area",172.021
"844","F23","f","23","right","complete_area",155.059
"845","F24","f","24","left","complete_area",170.168
"846","F24","f","24","right","complete_area",167.602
"847","F25","f","25","left","complete_area",175.709
"848","F25","f","25","right","complete_area",185.208
"849","F26","f","26","left","complete_area",167.443
"850","F26","f","26","right","complete_area",174.515
"851","F28","f","28","left","complete_area",152.037
"852","F28","f","28","right","complete_area",155.264
"853","M01","m","01","left","complete_area",156.56
"854","M01","m","01","right","complete_area",114.48
"855","M02","m","02","left","complete_area",176.381
"856","M02","m","02","right","complete_area",180.53
"857","M03","m","03","left","complete_area",162.849
"858","M03","m","03","right","complete_area",164.442
"859","M04","m","04","left","complete_area",211.685
"860","M04","m","04","right","complete_area",189.204
"861","M05","m","05","left","complete_area",177.769
"862","M05","m","05","right","complete_area",162.761
"863","M06","m","06","left","complete_area",149.789
"864","M06","m","06","right","complete_area",147.149
"865","M07","m","07","left","complete_area",92.292
"866","M07","m","07","right","complete_area",108.422
"867","M08","m","08","left","complete_area",154.992
"868","M08","m","08","right","complete_area",159.519
"869","M09","m","09","left","complete_area",163.11
"870","M09","m","09","right","complete_area",178.627
"871","M10","m","10","left","complete_area",223.443
"872","M10","m","10","right","complete_area",218.737
"873","M11","m","11","left","complete_area",124.576
"874","M11","m","11","right","complete_area",137.593
"875","M12","m","12","left","complete_area",214.724
"876","M12","m","12","right","complete_area",210.741
"877","M13","m","13","left","complete_area",147.102
"878","M13","m","13","right","complete_area",155.949
"879","M14","m","14","left","complete_area",186.243
"880","M14","m","14","right","complete_area",194.813
"881","F01","f","01","left","eye_opening_area",161.237
"882","F01","f","01","right","eye_opening_area",151.066
"883","F02","f","02","left","eye_opening_area",159.191
"884","F02","f","02","right","eye_opening_area",149.062
"885","F03","f","03","left","eye_opening_area",154.739
"886","F03","f","03","right","eye_opening_area",153.838
"887","F04","f","04","left","eye_opening_area",134.505
"888","F04","f","04","right","eye_opening_area",134.734
"889","F05","f","05","left","eye_opening_area",149.681
"890","F05","f","05","right","eye_opening_area",157.074
"891","F07","f","07","left","eye_opening_area",130.764
"892","F07","f","07","right","eye_opening_area",145.95
"893","F08","f","08","left","eye_opening_area",140.424
"894","F08","f","08","right","eye_opening_area",152.329
"895","F09","f","09","left","eye_opening_area",189.899
"896","F09","f","09","right","eye_opening_area",184.115
"897","F10","f","10","left","eye_opening_area",176.093
"898","F10","f","10","right","eye_opening_area",160.101
"899","F11","f","11","left","eye_opening_area",112.916
"900","F11","f","11","right","eye_opening_area",118.635
"901","F12","f","12","left","eye_opening_area",146.411
"902","F12","f","12","right","eye_opening_area",142.306
"903","F13","f","13","left","eye_opening_area",174.109
"904","F13","f","13","right","eye_opening_area",162.115
"905","F14","f","14","left","eye_opening_area",119.725
