"","looker_id","names_x","X","names_y","Y"
"887",7,"ir_height_right_x1",8510.74089518602,"ir_height_right_y1",3436.36056885689
"888",8,"ir_height_right_x1",8529.90681126121,"ir_height_right_y1",3648.45299779081
"889",9,"ir_height_right_x1",7818.28054324322,"ir_height_right_y1",3750.68534407699
"890",10,"ir_height_right_x1",7981,"ir_height_right_y1",4072.003
"891",11,"ir_height_right_x1",7836.516,"ir_height_right_y1",3909.147
"892",12,"ir_height_right_x1",7665.083,"ir_height_right_y1",4096.02
"893",13,"ir_height_right_x1",7581.322,"ir_height_right_y1",3791.441
"894",14,"ir_height_right_x1",7975.45335270912,"ir_height_right_y1",3579.39998874533
"895",15,"ir_height_right_x1",7860.95618426107,"ir_height_right_y1",3805.90108307244
"896",16,"ir_height_right_x1",8009.1243853819,"ir_height_right_y1",3690.86796174051
"897",17,"ir_height_right_x1",8157.14313517868,"ir_height_right_y1",3670.01603578807
"898",18,"ir_height_right_x1",8206.17090027718,"ir_height_right_y1",3435.8397085224
"899",19,"ir_height_right_x1",8167.698289151,"ir_height_right_y1",3443.34931988157
"900",20,"ir_height_right_x1",8031.364,"ir_height_right_y1",4167.373
"901",21,"ir_height_right_x1",8133.85580331632,"ir_height_right_y1",3740.51112340769
"902",22,"ir_height_right_x1",8026.41783634997,"ir_height_right_y1",3930.6906353008
"903",23,"ir_height_right_x1",7866.57792800469,"ir_height_right_y1",3871.35281275101
"904",24,"ir_height_right_x1",7885.13800307921,"ir_height_right_y1",3534.06872113057
"905",25,"ir_height_right_x1",7904.20252823351,"ir_height_right_y1",3776.64996891895
"906",26,"ir_height_right_x1",8104.381,"ir_height_right_y1",3931.701
"907",27,"ir_height_right_x1",7961,"ir_height_right_y1",3603
"908",28,"ir_height_right_x1",8575.182,"ir_height_right_y1",3328.877
"909",29,"ir_height_right_x1",8820.7171691467,"ir_height_right_y1",3632.63235863896
"910",30,"ir_height_right_x1",8667.30359166011,"ir_height_right_y1",3718.87028994994
"911",31,"ir_height_right_x1",8040.23148276564,"ir_height_right_y1",3397.46004597738
"912",32,"ir_height_right_x1",7814.190429428,"ir_height_right_y1",3950.26269208104
"913",33,"ir_height_right_x1",8505.88996131079,"ir_height_right_y1",3801.47269560294
"914",34,"ir_height_right_x1",8185.351,"ir_height_right_y1",3817.645
"915",35,"ir_height_right_x1",7703.26829425732,"ir_height_right_y1",4244.55269439858
"916",36,"ir_height_right_x1",8408.50847908481,"ir_height_right_y1",3399.41931799693
"917",37,"ir_height_right_x1",8047.00912403072,"ir_height_right_y1",3525.97547230699
"918",38,"ir_height_right_x1",7751.99495279448,"ir_height_right_y1",3428.32624517411
"919",39,"ir_height_right_x1",8217.36039306389,"ir_height_right_y1",3617.05949390454
"920",40,"ir_height_right_x1",8064.92359480804,"ir_height_right_y1",4164.45540175657
"921",1,"ir_height_right_x2",7646.49441569006,"ir_height_right_y2",3159.11484289627
"922",2,"ir_height_right_x2",8011.21172215991,"ir_height_right_y2",4322.66031664038
"923",3,"ir_height_right_x2",8253.60528679496,"ir_height_right_y2",3872.49523282792
"924",4,"ir_height_right_x2",8121.50256023184,"ir_height_right_y2",4247.88703814078
"925",5,"ir_height_right_x2",8265.53275653328,"ir_height_right_y2",4133.89918330503
"926",6,"ir_height_right_x2",7915.141,"ir_height_right_y2",4057.394
"927",7,"ir_height_right_x2",8683.673,"ir_height_right_y2",4042.189
"928",8,"ir_height_right_x2",8505.215,"ir_height_right_y2",4312.399
"929",9,"ir_height_right_x2",7944.612,"ir_height_right_y2",4355.169
"930",10,"ir_height_right_x2",8013.10062294419,"ir_height_right_y2",4637.34953296243
"931",11,"ir_height_right_x2",8012.89137207791,"ir_height_right_y2",4496.59443431496
"932",12,"ir_height_right_x2",7619.7843544539,"ir_height_right_y2",4766.99823547546
"933",13,"ir_height_right_x2",7526.82839501882,"ir_height_right_y2",4259.77503260258
"934",14,"ir_height_right_x2",8317.162,"ir_height_right_y2",4251.333
"935",15,"ir_height_right_x2",7980.972,"ir_height_right_y2",4522.225
"936",16,"ir_height_right_x2",8179.706,"ir_height_right_y2",4246.513
"937",17,"ir_height_right_x2",7973.92,"ir_height_right_y2",4382.459
"938",18,"ir_height_right_x2",8338.075,"ir_height_right_y2",4123.715
"939",19,"ir_height_right_x2",8424.432,"ir_height_right_y2",4096.286
"940",20,"ir_height_right_x2",7932.70604432148,"ir_height_right_y2",4746.59034399554
"941",21,"ir_height_right_x2",8484.195,"ir_height_right_y2",4459.852
"942",22,"ir_height_right_x2",8137.537,"ir_height_right_y2",4545.189
"943",23,"ir_height_right_x2",8175.651,"ir_height_right_y2",4498.425
"944",24,"ir_height_right_x2",8080.053,"ir_height_right_y2",4187.479
"945",25,"ir_height_right_x2",8329.46,"ir_height_right_y2",4432.637
"946",26,"ir_height_right_x2",8267.47702505737,"ir_height_right_y2",4543.16534237883
"947",27,"ir_height_right_x2",7931.82070844687,"ir_height_right_y2",4096.61634877384
"948",28,"ir_height_right_x2",8424.74202344704,"ir_height_right_y2",3986.75731547895
"949",29,"ir_height_right_x2",8548.394,"ir_height_right_y2",4238.284
"950",30,"ir_height_right_x2",8580.914,"ir_height_right_y2",4418.537
"951",31,"ir_height_right_x2",8064.636,"ir_height_right_y2",3990.467
"952",32,"ir_height_right_x2",7932.605,"ir_height_right_y2",3401.212
"953",33,"ir_height_right_x2",8532.688,"ir_height_right_y2",4273.836
"954",34,"ir_height_right_x2",8437.5422682943,"ir_height_right_y2",4462.32954906186
"955",35,"ir_height_right_x2",7762.147,"ir_height_right_y2",4938.702
"956",36,"ir_height_right_x2",8452.908,"ir_height_right_y2",4106.789
"957",37,"ir_height_right_x2",8205.218,"ir_height_right_y2",4062.952
"958",38,"ir_height_right_x2",7917.576,"ir_height_right_y2",4075
"959",39,"ir_height_right_x2",8188.283,"ir_height_right_y2",4241.051
"960",40,"ir_height_right_x2",7825.768,"ir_height_right_y2",4831.349
"961",1,"ir_width_left_alt_x1",3645.64848132113,"ir_width_left_alt_y1",3048.92117361453
"962",2,"ir_width_left_alt_x1",3804.33276869577,"ir_width_left_alt_y1",4098.19197445134
"963",3,"ir_width_left_alt_x1",4132.59066550466,"ir_width_left_alt_y1",4275.10110235882
"964",4,"ir_width_left_alt_x1",3971.76713463241,"ir_width_left_alt_y1",4074.44712306109
"965",5,"ir_width_left_alt_x1",4125.04803441422,"ir_width_left_alt_y1",4001.55908331494
"966",6,"ir_width_left_alt_x1",3938.03942316674,"ir_width_left_alt_y1",3989.1019215575
"967",7,"ir_width_left_alt_x1",4503.40063635916,"ir_width_left_alt_y1",3898.91082561739
"968",8,"ir_width_left_alt_x1",4332.558739757,"ir_width_left_alt_y1",4046.63241998574
"969",9,"ir_width_left_alt_x1",4010.46992365113,"ir_width_left_alt_y1",4295.31184927882
"970",10,"ir_width_left_alt_x1",4420.27300187992,"ir_width_left_alt_y1",4439.38168382065
"971",11,"ir_width_left_alt_x1",3890.54347559913,"ir_width_left_alt_y1",4386.42546579082
"972",12,"ir_width_left_alt_x1",4065.7300678593,"ir_width_left_alt_y1",4553.06696398525
"973",13,"ir_width_left_alt_x1",3920.47859823676,"ir_width_left_alt_y1",4326.98640371738
"974",14,"ir_width_left_alt_x1",4309.87332974713,"ir_width_left_alt_y1",4043.94959527068
"975",15,"ir_width_left_alt_x1",4075.17891786341,"ir_width_left_alt_y1",4430.18100238434
"976",16,"ir_width_left_alt_x1",4106.37131478519,"ir_width_left_alt_y1",4111.51483184169
"977",17,"ir_width_left_alt_x1",4056.83128278799,"ir_width_left_alt_y1",4052.57556456771
"978",18,"ir_width_left_alt_x1",4329.85238434751,"ir_width_left_alt_y1",3734.86534355444
"979",19,"ir_width_left_alt_x1",4257.17503422757,"ir_width_left_alt_y1",3826.12706442687
"980",20,"ir_width_left_alt_x1",4321.36186147573,"ir_width_left_alt_y1",4442.09335502193
"981",21,"ir_width_left_alt_x1",4189.60104743849,"ir_width_left_alt_y1",4225.93677376305
"982",22,"ir_width_left_alt_x1",4237.38088603556,"ir_width_left_alt_y1",4254.17537218937
"983",23,"ir_width_left_alt_x1",4246.28875694811,"ir_width_left_alt_y1",4319.64531226112
"984",24,"ir_width_left_alt_x1",4034.58772240901,"ir_width_left_alt_y1",3956.3950062326
"985",25,"ir_width_left_alt_x1",4194.00054700671,"ir_width_left_alt_y1",4089.39767045022
"986",26,"ir_width_left_alt_x1",4270.34732978969,"ir_width_left_alt_y1",4466.79012335845
"987",27,"ir_width_left_alt_x1",3707.40121621043,"ir_width_left_alt_y1",3955.03554879874
"988",28,"ir_width_left_alt_x1",4070.65133633167,"ir_width_left_alt_y1",3485.7702882538
"989",29,"ir_width_left_alt_x1",4594.31959385313,"ir_width_left_alt_y1",3916.96003863953
"990",30,"ir_width_left_alt_x1",4380.46266135658,"ir_width_left_alt_y1",4003.00520819774
"991",31,"ir_width_left_alt_x1",4250.33131205554,"ir_width_left_alt_y1",3605.65365030346
"992",32,"ir_width_left_alt_x1",3791.80374738656,"ir_width_left_alt_y1",3804.05751607149
"993",33,"ir_width_left_alt_x1",4133.70398724855,"ir_width_left_alt_y1",3999.68227733829
"994",34,"ir_width_left_alt_x1",4612.86911201516,"ir_width_left_alt_y1",3980.20289908891
"995",35,"ir_width_left_alt_x1",3844.49775625163,"ir_width_left_alt_y1",4309.79578906493
"996",36,"ir_width_left_alt_x1",3913.28495512741,"ir_width_left_alt_y1",3863.70743164601
"997",37,"ir_width_left_alt_x1",4333.86978157593,"ir_width_left_alt_y1",3904.94526590323
"998",38,"ir_width_left_alt_x1",3753.00286385433,"ir_width_left_alt_y1",3856.54860469013
"999",39,"ir_width_left_alt_x1",3951.852894155,"ir_width_left_alt_y1",3875.84640524453
"1000",40,"ir_width_left_alt_x1",4188.34223428254,"ir_width_left_alt_y1",4215.76736232892
"1001",1,"ir_width_left_alt_x2",2837.46630309311,"ir_width_left_alt_y2",3075.41122907836
"1002",2,"ir_width_left_alt_x2",3033.16447777219,"ir_width_left_alt_y2",4062.74248754452
"1003",3,"ir_width_left_alt_x2",3368.5089777221,"ir_width_left_alt_y2",4233.85675755188
"1004",4,"ir_width_left_alt_x2",3176.2046879818,"ir_width_left_alt_y2",4069.94373599662
"1005",5,"ir_width_left_alt_x2",3331.77810142228,"ir_width_left_alt_y2",4016.6581656239
"1006",6,"ir_width_left_alt_x2",3175.43493926761,"ir_width_left_alt_y2",4041.22072032727
"1007",7,"ir_width_left_alt_x2",3680.85966431185,"ir_width_left_alt_y2",3893.49347634775
"1008",8,"ir_width_left_alt_x2",3636.21091674818,"ir_width_left_alt_y2",4077.81007576325
"1009",9,"ir_width_left_alt_x2",3281.71934071068,"ir_width_left_alt_y2",4278.68891083039
"1010",10,"ir_width_left_alt_x2",3638.0061247353,"ir_width_left_alt_y2",4468.17877020943
"1011",11,"ir_width_left_alt_x2",3155.5820494336,"ir_width_left_alt_y2",4395.53011774162
"1012",12,"ir_width_left_alt_x2",3276.81862600688,"ir_width_left_alt_y2",4512.38821491953
"1013",13,"ir_width_left_alt_x2",3200.05462851646,"ir_width_left_alt_y2",4302.153114583
"1014",14,"ir_width_left_alt_x2",3556.55282470279,"ir_width_left_alt_y2",4064.09224218209
"1015",15,"ir_width_left_alt_x2",3311.04245461613,"ir_width_left_alt_y2",4416.44105442727
"1016",16,"ir_width_left_alt_x2",3284.27538007125,"ir_width_left_alt_y2",4149.2824433717
"1017",17,"ir_width_left_alt_x2",3273.85468887593,"ir_width_left_alt_y2",4044.96431794436
"1018",18,"ir_width_left_alt_x2",3541.37738214769,"ir_width_left_alt_y2",3707.10401043315
"1019",19,"ir_width_left_alt_x2",3508.02147250784,"ir_width_left_alt_y2",3880.95037969213
"1020",20,"ir_width_left_alt_x2",3584.46729754313,"ir_width_left_alt_y2",4430.12005213617
"1021",21,"ir_width_left_alt_x2",3392.63024786497,"ir_width_left_alt_y2",4253.00937285027
"1022",22,"ir_width_left_alt_x2",3455.77716445593,"ir_width_left_alt_y2",4292.60904921695
"1023",23,"ir_width_left_alt_x2",3501.61894388887,"ir_width_left_alt_y2",4301.76840912243
"1024",24,"ir_width_left_alt_x2",3234.51204940468,"ir_width_left_alt_y2",3982.84112966525
"1025",25,"ir_width_left_alt_x2",3365.21921206922,"ir_width_left_alt_y2",4069.81741482239
"1026",26,"ir_width_left_alt_x2",3527.56276981233,"ir_width_left_alt_y2",4429.13116727662
"1027",27,"ir_width_left_alt_x2",2954.76658654092,"ir_width_left_alt_y2",3916.2571840136
"1028",28,"ir_width_left_alt_x2",3247.11352503662,"ir_width_left_alt_y2",3531.34156745386
"1029",29,"ir_width_left_alt_x2",3821.05089758236,"ir_width_left_alt_y2",3967.09794096391
"1030",30,"ir_width_left_alt_x2",3539.02958426,"ir_width_left_alt_y2",4025.06455094494
"1031",31,"ir_width_left_alt_x2",3491.38998128882,"ir_width_left_alt_y2",3633.31665131056
"1032",32,"ir_width_left_alt_x2",2986.0677802213,"ir_width_left_alt_y2",3845.12666379225
"1033",33,"ir_width_left_alt_x2",3344.62492291371,"ir_width_left_alt_y2",4061.47974946039
"1034",34,"ir_width_left_alt_x2",3818.01542149072,"ir_width_left_alt_y2",3979.58993945642
"1035",35,"ir_width_left_alt_x2",3046.07635092475,"ir_width_left_alt_y2",4307.15822990383
"1036",36,"ir_width_left_alt_x2",3106.87489608416,"ir_width_left_alt_y2",3951.39634827191
"1037",37,"ir_width_left_alt_x2",3507.88604312135,"ir_width_left_alt_y2",3933.35835235147
"1038",38,"ir_width_left_alt_x2",3021.27601873007,"ir_width_left_alt_y2",3941.85061607267
"1039",39,"ir_width_left_alt_x2",3177.46524013527,"ir_width_left_alt_y2",3958.79504618352
"1040",40,"ir_width_left_alt_x2",3373.6453279538,"ir_width_left_alt_y2",4181.40727490555
"1041",1,"ir_width_right_alt_x1",8013.37153235754,"ir_width_right_alt_y1",2903.45848392666
"1042",2,"ir_width_right_alt_x1",8563.76955009614,"ir_width_right_alt_y1",4095.81098834347
"1043",3,"ir_width_right_alt_x1",8610.88040442894,"ir_width_right_alt_y1",4210.51468434059
"1044",4,"ir_width_right_alt_x1",8367.3992518286,"ir_width_right_alt_y1",3981.41242306513
"1045",5,"ir_width_right_alt_x1",8500.77375745885,"ir_width_right_alt_y1",3869.08501136638
"1046",6,"ir_width_right_alt_x1",8228.2924305368,"ir_width_right_alt_y1",3820.46386950651
"1047",7,"ir_width_right_alt_x1",9037.9577159436,"ir_width_right_alt_y1",3762.06692965874
"1048",8,"ir_width_right_alt_x1",8886.13549436694,"ir_width_right_alt_y1",4070.5508789984
"1049",9,"ir_width_right_alt_x1",8255.19532666388,"ir_width_right_alt_y1",4126.98524744809
"1050",10,"ir_width_right_alt_x1",8376.57429234295,"ir_width_right_alt_y1",4433.0872330247
"1051",11,"ir_width_right_alt_x1",8305.8547504387,"ir_width_right_alt_y1",4257.23913139865
"1052",12,"ir_width_right_alt_x1",8051.32430986918,"ir_width_right_alt_y1",4387.91406947277
"1053",13,"ir_width_right_alt_x1",7940.47778010822,"ir_width_right_alt_y1",4051.54060350526
"1054",14,"ir_width_right_alt_x1",8523.82256317027,"ir_width_right_alt_y1",4018.92860155685
"1055",15,"ir_width_right_alt_x1",8360.08056968628,"ir_width_right_alt_y1",4149.89979210533
"1056",16,"ir_width_right_alt_x1",8438.33398209433,"ir_width_right_alt_y1",4068.75385895975
"1057",17,"ir_width_right_alt_x1",8462.06085819203,"ir_width_right_alt_y1",4183.225558123
"1058",18,"ir_width_right_alt_x1",8684.13720671191,"ir_width_right_alt_y1",3860.26694774073
"1059",19,"ir_width_right_alt_x1",8709.48484118691,"ir_width_right_alt_y1",3872.97732340416
"1060",20,"ir_width_right_alt_x1",8384.68423260496,"ir_width_right_alt_y1",4514.20952988143
"1061",21,"ir_width_right_alt_x1",8724.71722431999,"ir_width_right_alt_y1",4188.81995102576
"1062",22,"ir_width_right_alt_x1",8512.23825164254,"ir_width_right_alt_y1",4304.12952284247
"1063",23,"ir_width_right_alt_x1",8439.64069009344,"ir_width_right_alt_y1",4253.36683956073
"1064",24,"ir_width_right_alt_x1",8418.64917004485,"ir_width_right_alt_y1",3892.56346137203
"1065",25,"ir_width_right_alt_x1",8529.08481974713,"ir_width_right_alt_y1",4128.04146638505
"1066",26,"ir_width_right_alt_x1",8564.10007406398,"ir_width_right_alt_y1",4253.20446077934
"1067",27,"ir_width_right_alt_x1",8325.36409894988,"ir_width_right_alt_y1",3943.4381220866
"1068",28,"ir_width_right_alt_x1",8922.88305929048,"ir_width_right_alt_y1",3739.4682345489
"1069",29,"ir_width_right_alt_x1",9026.56455224991,"ir_width_right_alt_y1",3981.28706036226
"1070",30,"ir_width_right_alt_x1",9037.24280135321,"ir_width_right_alt_y1",4151.99908830087
"1071",31,"ir_width_right_alt_x1",8490.11482429939,"ir_width_right_alt_y1",3756.17812769765
"1072",32,"ir_width_right_alt_x1",8287.01724621205,"ir_width_right_alt_y1",3714.44620862256
"1073",33,"ir_width_right_alt_x1",8767.66561114577,"ir_width_right_alt_y1",4092.04900577239
"1074",34,"ir_width_right_alt_x1",8723.85335828606,"ir_width_right_alt_y1",4259.35385961743
"1075",35,"ir_width_right_alt_x1",8131.74115164438,"ir_width_right_alt_y1",4662.81815518174
"1076",36,"ir_width_right_alt_x1",8868.87439691739,"ir_width_right_alt_y1",3813.08272570034
"1077",37,"ir_width_right_alt_x1",8593.40946809762,"ir_width_right_alt_y1",3798.8380830653
"1078",38,"ir_width_right_alt_x1",8288.79874874828,"ir_width_right_alt_y1",3871.4214937147
"1079",39,"ir_width_right_alt_x1",8509.08588490361,"ir_width_right_alt_y1",4040.65923799067
"1080",40,"ir_width_right_alt_x1",8372.46148025816,"ir_width_right_alt_y1",4576.479347081
"1081",1,"ir_width_right_alt_x2",7218.02251948831,"ir_width_right_alt_y2",2934.26554345424
"1082",2,"ir_width_right_alt_x2",7786.01175429293,"ir_width_right_alt_y2",4102.79765597045
"1083",3,"ir_width_right_alt_x2",7858.50057762071,"ir_width_right_alt_y2",4292.87389075386
"1084",4,"ir_width_right_alt_x2",7567.87006392375,"ir_width_right_alt_y2",4018.59385919295
"1085",5,"ir_width_right_alt_x2",7698.81948541808,"ir_width_right_alt_y2",3897.15364163945
"1086",6,"ir_width_right_alt_x2",7436.48187645017,"ir_width_right_alt_y2",3816.64132409155
"1087",7,"ir_width_right_alt_x2",8182.37183859162,"ir_width_right_alt_y2",3811.62216066012
"1088",8,"ir_width_right_alt_x2",8153.87426857242,"ir_width_right_alt_y2",4055.28975111127
"1089",9,"ir_width_right_alt_x2",7565.77444255947,"ir_width_right_alt_y2",4161.4066900064
"1090",10,"ir_width_right_alt_x2",7581.14552204128,"ir_width_right_alt_y2",4444.58285820902
"1091",11,"ir_width_right_alt_x2",7552.29571560728,"ir_width_right_alt_y2",4264.0206321199
"1092",12,"ir_width_right_alt_x2",7262.29164115436,"ir_width_right_alt_y2",4453.13755859721
"1093",13,"ir_width_right_alt_x2",7210.29887461767,"ir_width_right_alt_y2",4120.49149117794
"1094",14,"ir_width_right_alt_x2",7769.73603430478,"ir_width_right_alt_y2",3981.26332486022
"1095",15,"ir_width_right_alt_x2",7579.10566191012,"ir_width_right_alt_y2",4219.91935210781
"1096",16,"ir_width_right_alt_x2",7620.7229862136,"ir_width_right_alt_y2",4075.68818609432
"1097",17,"ir_width_right_alt_x2",7695.34204618831,"ir_width_right_alt_y2",4136.64697370668
"1098",18,"ir_width_right_alt_x2",7894.24859953801,"ir_width_right_alt_y2",3824.59997232724
"1099",19,"ir_width_right_alt_x2",7980.83002807436,"ir_width_right_alt_y2",3845.13916470654
"1100",20,"ir_width_right_alt_x2",7660.67875725948,"ir_width_right_alt_y2",4504.47547013603
"1101",21,"ir_width_right_alt_x2",7930.96996339001,"ir_width_right_alt_y2",4136.53899354865
"1102",22,"ir_width_right_alt_x2",7723.34142190986,"ir_width_right_alt_y2",4293.73900752329
"1103",23,"ir_width_right_alt_x2",7723.1675816961,"ir_width_right_alt_y2",4282.27699116582
"1104",24,"ir_width_right_alt_x2",7611.45361721954,"ir_width_right_alt_y2",3914.35395164783
"1105",25,"ir_width_right_alt_x2",7715.09161670197,"ir_width_right_alt_y2",4151.51745513832
"1106",26,"ir_width_right_alt_x2",7817.1614402523,"ir_width_right_alt_y2",4360.99348850911
"1107",27,"ir_width_right_alt_x2",7555.26832618216,"ir_width_right_alt_y2",3958.9831891756
"1108",28,"ir_width_right_alt_x2",8094.10147854891,"ir_width_right_alt_y2",3633.81701175141
"1109",29,"ir_width_right_alt_x2",8246.75589120961,"ir_width_right_alt_y2",3951.45772518204
"1110",30,"ir_width_right_alt_x2",8201.91739492824,"ir_width_right_alt_y2",4060.10687393029
"1111",31,"ir_width_right_alt_x2",7724.93585349302,"ir_width_right_alt_y2",3716.05945413175
"1112",32,"ir_width_right_alt_x2",7486.06973794027,"ir_width_right_alt_y2",3687.79361338569
"1113",33,"ir_width_right_alt_x2",7982.88632043842,"ir_width_right_alt_y2",4025.51917885413
"1114",34,"ir_width_right_alt_x2",7947.28466432106,"ir_width_right_alt_y2",4192.41599153257
"1115",35,"ir_width_right_alt_x2",7328.69031405845,"ir_width_right_alt_y2",4586.02226060404
"1116",36,"ir_width_right_alt_x2",8052.65867241871,"ir_width_right_alt_y2",3755.44847747685
"1117",37,"ir_width_right_alt_x2",7778.63255585657,"ir_width_right_alt_y2",3823.26393571689
"1118",38,"ir_width_right_alt_x2",7524.37688882906,"ir_width_right_alt_y2",3770.06122872568
"1119",39,"ir_width_right_alt_x2",7735.35545092344,"ir_width_right_alt_y2",3915.44258641695
"1120",40,"ir_width_right_alt_x2",7526.03688494876,"ir_width_right_alt_y2",4476.51847848623
