Distance_(mm),Gray_Value
0.0000,81.2054
0.0144,81.2505
0.0289,81.4054
0.0433,81.7581
0.0577,81.9640
0.0722,81.7183
0.0866,81.5876
0.1010,81.5134
0.1154,81.2737
0.1299,81.1575
0.1443,80.8516
0.1587,80.8306
0.1732,80.9973
0.1876,81.0140
0.2020,81.1468
0.2165,81.2597
0.2309,81.1597
0.2453,81.2774
0.2597,81.4161
0.2742,81.3801
0.2886,81.0672
0.3030,80.8661
0.3175,80.7435
0.3319,81.0172
0.3463,81.2290
0.3608,81.4242
0.3752,81.4253
0.3896,81.3274
0.4041,81.4118
0.4185,81.4645
0.4329,81.3177
0.4473,81.0333
0.4618,81.0548
0.4762,81.1645
0.4906,81.0634
0.5051,80.9462
0.5195,80.7511
0.5339,80.6914
0.5484,80.6000
0.5628,80.6769
0.5772,80.5833
0.5917,80.5774
0.6061,80.3699
0.6205,80.3247
0.6349,80.3323
0.6494,80.2683
0.6638,80.2134
0.6782,80.1226
0.6927,79.7962
0.7071,79.7667
0.7215,79.7828
0.7360,79.6473
0.7504,79.5177
0.7648,79.5290
0.7792,79.7016
0.7937,80.0505
0.8081,80.2263
0.8225,80.2860
0.8370,80.1849
0.8514,80.2419
0.8658,80.0871
0.8803,80.3102
0.8947,80.4140
0.9091,80.3194
0.9236,80.3715
0.9380,80.5790
0.9524,80.8731
0.9668,81.1844
0.9813,81.2806
0.9957,81.2258
1.0101,81.2871
1.0246,81.3237
1.0390,81.4893
1.0534,81.5500
1.0679,81.2366
1.0823,81.0156
1.0967,81.2677
1.1112,81.4608
1.1256,81.3919
1.1400,81.1618
1.1544,81.0022
1.1689,80.9715
1.1833,81.2269
1.1977,81.3237
1.2122,80.8860
1.2266,80.6328
1.2410,80.6753
1.2555,81.0812
1.2699,81.1145
1.2843,81.1188
1.2987,80.9710
1.3132,80.9527
1.3276,81.1199
1.3420,81.5892
1.3565,81.7973
1.3709,81.7280
1.3853,81.5769
1.3998,81.7495
1.4142,81.9274
1.4286,81.9124
1.4431,81.6226
1.4575,81.5312
1.4719,81.5070
1.4863,81.7344
1.5008,81.7914
1.5152,81.7742
1.5296,81.6876
1.5441,81.8280
1.5585,82.1102
1.5729,82.1989
1.5874,82.3661
1.6018,82.2586
1.6162,82.1328
1.6307,82.1188
1.6451,82.1823
1.6595,82.3436
1.6739,81.7812
1.6884,81.6387
1.7028,81.7581
1.7172,81.9000
1.7317,81.8064
1.7461,81.4618
1.7605,81.3570
1.7750,81.4995
1.7894,81.7296
1.8038,82.0651
1.8182,82.1027
1.8327,81.9909
1.8471,82.0253
1.8615,82.4220
1.8760,82.7366
1.8904,82.8882
1.9048,82.9935
1.9193,83.1285
1.9337,83.1081
1.9481,83.1452
1.9626,82.9785
1.9770,82.7839
1.9914,82.5226
2.0058,82.5962
2.0203,83.0892
2.0347,83.1661
2.0491,83.2849
2.0636,83.3436
2.0780,83.2570
2.0924,83.4731
2.1069,83.8011
2.1213,83.8812
2.1357,83.3280
2.1502,83.4597
2.1646,83.5597
2.1790,83.6360
2.1934,83.4172
2.2079,83.2419
2.2223,82.9978
2.2367,82.7667
2.2512,82.4505
2.2656,82.4220
2.2800,82.1882
2.2945,82.2989
2.3089,82.6634
2.3233,83.0640
2.3377,83.2306
2.3522,83.2108
2.3666,83.0151
2.3810,82.6957
2.3955,82.5102
2.4099,82.4640
2.4243,82.3215
2.4388,82.1274
2.4532,82.0360
2.4676,82.2505
2.4821,82.5226
2.4965,82.6000
2.5109,82.5242
2.5253,82.7328
2.5398,82.6543
2.5542,82.5855
2.5686,82.3285
2.5831,82.0801
2.5975,81.8247
2.6119,81.8871
2.6264,81.9855
2.6408,82.4640
2.6552,82.8769
2.6697,82.9538
2.6841,82.8688
2.6985,83.0366
2.7129,83.2554
2.7274,83.5172
2.7418,83.4726
2.7562,83.6392
2.7707,83.6065
2.7851,83.6586
2.7995,83.5505
2.8140,83.4296
2.8284,83.1903
2.8428,83.1817
2.8572,82.8452
2.8717,82.7156
2.8861,82.4602
2.9005,82.5694
2.9150,82.8032
2.9294,83.1430
2.9438,83.2849
2.9583,83.5215
2.9727,83.5871
2.9871,83.6704
3.0016,83.8301
3.0160,84.2140
3.0304,84.6758
3.0448,84.9161
3.0593,84.7376
3.0737,85.0532
3.0881,85.1957
3.1026,85.3930
3.1170,85.3575
3.1314,85.3161
3.1459,85.1403
3.1603,85.0618
3.1747,84.9946
3.1892,85.0989
3.2036,84.8199
3.2180,84.8747
3.2324,85.0086
3.2469,85.3565
3.2613,85.4151
3.2757,85.4925
3.2902,85.4355
3.3046,85.3688
3.3190,85.0500
3.3335,85.0387
3.3479,84.6435
3.3623,84.3667
3.3767,84.2344
3.3912,84.4204
3.4056,84.2828
3.4200,84.2296
3.4345,83.8586
3.4489,83.7371
3.4633,83.6161
3.4778,83.9215
3.4922,84.0871
3.5066,84.1215
3.5211,84.0909
3.5355,84.4909
3.5499,85.0581
3.5643,85.8113
3.5788,86.2306
3.5932,86.4634
3.6076,86.2613
3.6221,86.0758
3.6365,86.1065
3.6509,86.0403
3.6654,85.7366
3.6798,85.9344
3.6942,86.2597
3.7087,86.6511
3.7231,86.7349
3.7375,86.5919
3.7519,86.5226
3.7664,86.7903
3.7808,87.0242
3.7952,87.3011
3.8097,86.9430
3.8241,86.8339
3.8385,86.8871
3.8530,87.2607
3.8674,87.3285
3.8818,87.4957
3.8962,87.5022
3.9107,87.6479
3.9251,87.8156
3.9395,87.9355
3.9540,87.9204
3.9684,87.9527
3.9828,87.7484
3.9973,88.0742
4.0117,88.2516
4.0261,88.2618
4.0406,88.2618
4.0550,88.3618
4.0694,88.3290
4.0838,88.3360
4.0983,88.4575
4.1127,88.4715
4.1271,88.5876
4.1416,89.0715
4.1560,89.6194
4.1704,90.2952
4.1849,90.4995
4.1993,90.6876
4.2137,90.2102
4.2282,90.0339
4.2426,89.9392
4.2570,90.2194
4.2714,90.0484
4.2859,90.0823
4.3003,90.5323
4.3147,91.1355
4.3292,91.3478
4.3436,91.5968
4.3580,91.6425
4.3725,91.6048
4.3869,91.7656
4.4013,92.2704
4.4157,92.5113
4.4302,92.5790
4.4446,92.3849
4.4590,92.5957
4.4735,92.8715
4.4879,92.9629
4.5023,92.8312
4.5168,93.0075
4.5312,93.0699
4.5456,93.2328
4.5601,92.8360
4.5745,92.7274
4.5889,92.3398
4.6033,92.4140
4.6178,92.3134
4.6322,92.3909
4.6466,92.3651
4.6611,92.4548
4.6755,92.4091
4.6899,92.8392
4.7044,93.1667
4.7188,93.4801
4.7332,93.3747
4.7477,93.6882
4.7621,94.1914
4.7765,94.8801
4.7909,95.3785
4.8054,95.7817
4.8198,96.1554
4.8342,96.7306
4.8487,97.3231
4.8631,97.6188
4.8775,96.9253
4.8920,96.1538
4.9064,95.2457
4.9208,95.2344
4.9352,95.0796
4.9497,94.8763
4.9641,94.6382
4.9785,94.7108
4.9930,94.8704
5.0074,95.7344
5.0218,95.9661
5.0363,96.0785
5.0507,96.0516
5.0651,96.4661
5.0796,96.9242
5.0940,97.3903
5.1084,97.5892
5.1228,97.6538
5.1373,97.3860
5.1517,97.4097
5.1661,97.3436
5.1806,97.3602
5.1950,97.2962
5.2094,97.2871
5.2239,97.4758
5.2383,97.7349
5.2527,97.6796
5.2672,97.8882
5.2816,97.8409
5.2960,97.9747
5.3104,97.7280
5.3249,97.6188
5.3393,97.4893
5.3537,97.4403
5.3682,97.2167
5.3826,97.1946
5.3970,97.1145
5.4115,97.0269
5.4259,96.9785
5.4403,96.9608
5.4547,97.1032
5.4692,97.4317
5.4836,97.6204
5.4980,98.1742
5.5125,98.5022
5.5269,99.3005
5.5413,99.9269
5.5558,100.3957
5.5702,100.8371
5.5846,101.0145
5.5991,100.9124
5.6135,101.0919
5.6279,101.4097
5.6423,101.3914
5.6568,101.0860
5.6712,101.2452
5.6856,101.3624
5.7001,101.4462
5.7145,101.4527
5.7289,101.4473
5.7434,101.4022
5.7578,101.5817
5.7722,101.4946
5.7867,101.5430
5.8011,101.1645
5.8155,100.8269
5.8299,100.6032
5.8444,100.7720
5.8588,100.8876
5.8732,101.0715
5.8877,101.0866
5.9021,101.2554
5.9165,101.4887
5.9310,101.9473
5.9454,102.1790
5.9598,102.3801
5.9742,102.7215
5.9887,103.2844
6.0031,103.8038
6.0175,103.9925
6.0320,103.9876
6.0464,103.9935
6.0608,103.9349
6.0753,104.0796
6.0897,104.1124
6.1041,103.9489
6.1186,103.4118
6.1330,103.7054
6.1474,104.1473
6.1618,104.1210
6.1763,104.1559
6.1907,104.1914
6.2051,103.9403
6.2196,104.0140
6.2340,104.0532
6.2484,104.1511
6.2629,104.1452
6.2773,104.1452
6.2917,104.3909
6.3062,104.4855
6.3206,104.9113
6.3350,105.2258
6.3494,105.3274
6.3639,105.2989
6.3783,105.0199
6.3927,104.9457
6.4072,104.5602
6.4216,104.4371
6.4360,104.4081
6.4505,104.4495
6.4649,104.0892
6.4793,103.7516
6.4937,103.4269
6.5082,103.1962
6.5226,102.6027
6.5370,102.5790
6.5515,102.3747
6.5659,102.1645
6.5803,102.0199
6.5948,102.2054
6.6092,102.3237
6.6236,102.5758
6.6381,102.6672
6.6525,102.7645
6.6669,102.6871
6.6813,102.5978
6.6958,102.5570
6.7102,102.4215
6.7246,102.3602
6.7391,102.6016
6.7535,102.6495
6.7679,102.6425
6.7824,102.4796
6.7968,102.1694
6.8112,101.8543
6.8257,101.9613
6.8401,101.8005
6.8545,101.5344
6.8689,101.0473
6.8834,100.6054
6.8978,100.2790
6.9122,100.2215
6.9267,99.9102
6.9411,99.5016
6.9555,98.9392
6.9700,98.6597
6.9844,98.1559
6.9988,97.8237
7.0132,97.2806
7.0277,96.7151
7.0421,96.2629
7.0565,96.1274
7.0710,95.7661
7.0854,95.3812
7.0998,94.9323
7.1143,94.5005
7.1287,94.0629
7.1431,93.9586
7.1576,93.6215
7.1720,93.1796
7.1864,92.7263
7.2008,92.4946
7.2153,92.0936
7.2297,91.7882
7.2441,91.5952
7.2586,91.2860
7.2730,90.7640
7.2874,90.3527
7.3019,89.7866
7.3163,89.5091
7.3307,88.7290
7.3452,88.3097
7.3596,87.9984
7.3740,87.8452
7.3884,87.2032
7.4029,86.8043
7.4173,86.4505
7.4317,86.0290
7.4462,85.5694
7.4606,84.8866
7.4750,84.0731
7.4895,83.3247
7.5039,82.8925
7.5183,82.8758
7.5327,82.6032
7.5472,82.2957
7.5616,81.7306
7.5760,81.1059
7.5905,80.4946
7.6049,80.3048
7.6193,80.0065
7.6338,79.6398
7.6482,79.3478
7.6626,79.2581
7.6771,78.8833
7.6915,78.2984
7.7059,77.5263
7.7203,76.6806
7.7348,76.1355
7.7492,75.7597
7.7636,75.2602
7.7781,74.8452
7.7925,74.1672
7.8069,73.8984
7.8214,73.5333
7.8358,73.1522
7.8502,72.5301
7.8647,72.1097
7.8791,71.5909
7.8935,71.1210
7.9079,70.6903
7.9224,70.3973
7.9368,69.9871
7.9512,69.7032
7.9657,69.5694
7.9801,69.3538
7.9945,69.0608
8.0090,68.7339
8.0234,68.5613
8.0378,68.3984
8.0522,68.0479
8.0667,67.5892
8.0811,67.1038
8.0955,66.7339
8.1100,66.6392
8.1244,66.7151
8.1388,66.5532
8.1533,66.3280
8.1677,65.8527
8.1821,65.2984
8.1966,65.0102
8.2110,65.0296
8.2254,64.8328
8.2398,64.5333
8.2543,63.9473
8.2687,63.7866
8.2831,63.5505
8.2976,63.4430
8.3120,63.3183
8.3264,63.0108
8.3409,62.6989
8.3553,62.2909
8.3697,62.2613
8.3842,62.2102
8.3986,61.9242
8.4130,61.6306
8.4274,61.4226
8.4419,61.3774
8.4563,61.1005
8.4707,60.8419
8.4852,60.6876
8.4996,60.4452
8.5140,60.1016
8.5285,59.8328
8.5429,59.4317
8.5573,59.0043
8.5717,58.5984
8.5862,58.5613
8.6006,58.3081
8.6150,58.1694
8.6295,57.9253
8.6439,57.7140
8.6583,57.5323
8.6728,57.5559
8.6872,57.3242
8.7016,57.1075
8.7161,56.3532
8.7305,56.1210
8.7449,56.1043
8.7593,56.3172
8.7738,56.2097
8.7882,55.8011
8.8026,55.3516
8.8171,55.2129
8.8315,54.9183
8.8459,54.6860
8.8604,54.3097
8.8748,53.9516
8.8892,53.5430
8.9037,53.3446
8.9181,52.8839
8.9325,52.2796
8.9469,51.6247
8.9614,51.2274
8.9758,50.4989
8.9902,50.0570
9.0047,49.6425
9.0191,49.3527
9.0335,49.1995
9.0480,49.1048
9.0624,48.8258
9.0768,48.7409
9.0912,48.4473
9.1057,47.9484
9.1201,47.7575
9.1345,47.8398
9.1490,47.6479
9.1634,47.1785
9.1778,46.6651
9.1923,46.4753
9.2067,46.6694
9.2211,46.6645
9.2356,46.5839
9.2500,46.4419
9.2644,46.3091
9.2788,46.2446
9.2933,45.9167
9.3077,45.5355
9.3221,45.1000
9.3366,44.9366
9.3510,44.8683
9.3654,44.5715
9.3799,44.0995
9.3943,43.9565
9.4087,43.9306
9.4232,43.7032
9.4376,43.3220
9.4520,43.1011
9.4664,42.8064
9.4809,42.3328
9.4953,42.0575
9.5097,42.0699
9.5242,42.1005
9.5386,42.0000
9.5530,42.1344
9.5675,42.0564
9.5819,41.9608
9.5963,41.9984
9.6107,41.8333
9.6252,41.5903
9.6396,41.4538
9.6540,41.2995
9.6685,40.8968
9.6829,40.5129
9.6973,40.1446
9.7118,40.0849
9.7262,39.5403
9.7406,39.0172
9.7551,38.4973
9.7695,38.3151
9.7839,38.0226
9.7983,37.7565
9.8128,37.7344
9.8272,37.6667
9.8416,37.2570
9.8561,36.9274
9.8705,36.4731
9.8849,36.1672
9.8994,35.8602
9.9138,35.7102
9.9282,35.4629
9.9427,34.9839
9.9571,34.6957
9.9715,34.6769
9.9859,34.4392
10.0004,34.0882
10.0148,33.6989
10.0292,33.3086
10.0437,33.0715
10.0581,32.9296
10.0725,32.4774
10.0870,32.1398
10.1014,31.9677
10.1158,32.0823
10.1302,32.2231
10.1447,32.2575
10.1591,32.1349
10.1735,31.9258
10.1880,31.7887
10.2024,31.8274
10.2168,31.7468
10.2313,31.5129
10.2457,31.3253
10.2601,31.2151
10.2746,31.0973
10.2890,30.9048
10.3034,30.8263
10.3178,30.9753
10.3323,30.9677
10.3467,30.6860
10.3611,30.4382
10.3756,30.3930
10.3900,30.3038
10.4044,30.0957
10.4189,29.9022
10.4333,30.0715
10.4477,30.1177
10.4622,29.9263
10.4766,29.6763
10.4910,29.5382
10.5054,29.4344
10.5199,29.3425
10.5343,29.2129
10.5487,28.9323
10.5632,28.8306
10.5776,28.7919
10.5920,28.6957
10.6065,28.4769
10.6209,28.3484
10.6353,28.2898
10.6497,27.9941
10.6642,27.8280
10.6786,27.6387
10.6930,27.4618
10.7075,27.2833
10.7219,27.0672
10.7363,26.9957
10.7508,26.9091
10.7652,26.8538
10.7796,26.6554
10.7941,26.3285
10.8085,26.0769
10.8229,25.7935
10.8373,25.7452
10.8518,25.4935
10.8662,25.1677
10.8806,25.0290
10.8951,25.0113
10.9095,24.9452
10.9239,24.9108
10.9384,24.8124
10.9528,24.6774
10.9672,24.5522
10.9817,24.3995
10.9961,24.2876
11.0105,24.2054
11.0249,24.1957
11.0394,23.9651
11.0538,23.7613
11.0682,23.6430
11.0827,23.7097
11.0971,23.5726
11.1115,23.1962
11.1260,23.0016
11.1404,22.9468
11.1548,22.7285
11.1692,22.5468
11.1837,22.6495
11.1981,22.6688
11.2125,22.6608
11.2270,22.5688
11.2414,22.5462
11.2558,22.4866
11.2703,22.5581
11.2847,22.6634
11.2991,22.6694
11.3136,22.5409
11.3280,22.3500
11.3424,22.4527
11.3568,22.5011
11.3713,22.2790
11.3857,22.4468
11.4001,22.5022
11.4146,22.3011
11.4290,22.0382
11.4434,21.8919
11.4579,21.8419
11.4723,21.7672
11.4867,21.7833
11.5012,21.7968
11.5156,21.8839
11.5300,21.8521
11.5444,21.8640
11.5589,21.9688
11.5733,21.7935
11.5877,21.7097
11.6022,21.4833
11.6166,21.2823
11.6310,21.3005
11.6455,21.4102
11.6599,21.5124
11.6743,21.6500
11.6887,21.6167
11.7032,21.7414
11.7176,21.7855
11.7320,21.6258
11.7465,21.4919
11.7609,21.4602
11.7753,21.3457
11.7898,21.3780
11.8042,21.5694
11.8186,21.7349
11.8331,21.6909
11.8475,21.5495
11.8619,21.5753
11.8763,21.7978
11.8908,22.0516
11.9052,22.0489
11.9196,22.1989
11.9341,21.9747
11.9485,22.3640
11.9629,22.8887
11.9774,23.4038
11.9918,23.8204
12.0062,24.2876
12.0207,24.6758
12.0351,25.0892
12.0495,25.4876
12.0639,25.2968
12.0784,25.3097
12.0928,25.5323
12.1072,25.6280
12.1217,25.6640
12.1361,25.7769
12.1505,25.9667
12.1650,26.1403
12.1794,26.2355
12.1938,26.2425
12.2082,26.2151
12.2227,26.1608
12.2371,26.0833
12.2515,26.1543
12.2660,26.1129
12.2804,25.9823
12.2948,26.0430
12.3093,25.8500
12.3237,25.7446
12.3381,25.8661
12.3526,25.8613
12.3670,25.6301
12.3814,25.3226
12.3958,25.2957
12.4103,25.4226
12.4247,25.3720
12.4391,25.3290
12.4536,25.2296
12.4680,25.2032
12.4824,25.1446
12.4969,24.8957
12.5113,24.7833
12.5257,24.5984
12.5402,24.4823
12.5546,24.4543
12.5690,24.4285
12.5834,24.5323
12.5979,24.4199
12.6123,24.1296
12.6267,23.8253
12.6412,23.8763
12.6556,23.9194
12.6700,23.9022
12.6845,23.4860
12.6989,23.1317
12.7133,23.2430
12.7277,23.3672
12.7422,23.2962
12.7566,22.7005
12.7710,22.5328
12.7855,22.2586
12.7999,22.1360
12.8143,22.1059
12.8288,22.2414
