X,Y
54.342,51.907
54.382,51.900
54.422,51.893
54.463,51.886
54.504,51.879
54.545,51.872
54.586,51.865
54.628,51.859
54.670,51.852
54.712,51.845
54.755,51.839
54.798,51.832
54.841,51.826
54.884,51.819
54.927,51.813
54.971,51.807
55.015,51.800
55.059,51.794
55.103,51.788
55.147,51.782
55.192,51.776
55.236,51.770
55.281,51.764
55.325,51.758
55.370,51.752
55.415,51.746
55.460,51.741
55.504,51.735
55.549,51.729
55.594,51.724
55.639,51.718
55.684,51.712
55.729,51.707
55.773,51.701
55.818,51.696
55.863,51.690
55.907,51.685
55.952,51.679
55.996,51.674
56.040,51.669
56.084,51.663
56.128,51.658
56.172,51.653
56.215,51.647
56.258,51.642
56.302,51.637
56.345,51.631
56.388,51.626
56.430,51.621
56.473,51.616
56.516,51.611
56.558,51.606
56.600,51.601
56.642,51.596
56.684,51.592
56.726,51.587
56.768,51.582
56.810,51.578
56.852,51.573
56.893,51.569
56.935,51.565
56.976,51.560
57.018,51.556
57.059,51.552
57.100,51.549
57.141,51.545
57.182,51.541
57.223,51.538
57.264,51.534
57.305,51.531
57.346,51.528
57.387,51.525
57.428,51.522
57.469,51.520
57.510,51.517
57.551,51.515
57.592,51.513
57.633,51.511
57.673,51.509
57.714,51.507
57.755,51.506
57.796,51.504
57.837,51.503
57.878,51.502
57.919,51.502
57.960,51.501
58.001,51.501
58.042,51.501
58.083,51.501
58.124,51.501
58.165,51.501
58.206,51.502
58.247,51.503
58.288,51.503
58.329,51.505
58.370,51.506
58.411,51.508
58.452,51.509
58.493,51.511
58.534,51.513
58.575,51.516
58.616,51.518
58.657,51.521
58.698,51.524
58.739,51.527
58.780,51.531
58.821,51.534
58.862,51.538
58.903,51.542
58.943,51.546
58.984,51.551
59.025,51.555
59.066,51.560
59.107,51.565
59.148,51.571
59.188,51.576
59.229,51.582
59.270,51.588
59.311,51.594
59.351,51.601
59.392,51.607
59.433,51.614
59.473,51.621
59.514,51.628
59.554,51.636
59.594,51.644
59.635,51.652
59.675,51.660
59.715,51.668
59.755,51.677
59.794,51.686
59.834,51.695
59.874,51.705
59.913,51.715
59.952,51.725
59.991,51.735
60.030,51.746
60.069,51.756
60.108,51.767
60.146,51.779
60.184,51.790
60.222,51.802
60.260,51.814
60.298,51.827
60.335,51.840
60.372,51.853
60.409,51.866
60.445,51.879
60.482,51.893
60.518,51.907
60.553,51.922
60.589,51.937
60.624,51.952
60.659,51.967
60.693,51.983
60.728,51.999
60.762,52.015
60.795,52.032
60.828,52.048
60.861,52.066
60.894,52.083
60.926,52.101
60.959,52.119
60.990,52.137
61.022,52.156
61.053,52.175
61.084,52.194
61.114,52.213
61.145,52.233
61.175,52.252
61.204,52.273
61.234,52.293
61.263,52.314
61.292,52.334
61.320,52.355
61.349,52.377
61.377,52.398
61.405,52.420
61.432,52.442
61.460,52.464
61.487,52.486
61.514,52.509
61.540,52.531
61.567,52.554
61.593,52.577
61.619,52.601
61.644,52.624
61.670,52.648
61.695,52.671
61.720,52.695
61.745,52.719
61.770,52.744
61.794,52.768
61.818,52.793
61.842,52.817
61.865,52.842
61.889,52.868
61.912,52.893
61.935,52.919
61.957,52.944
61.980,52.971
62.002,52.997
62.024,53.023
62.045,53.050
62.067,53.077
62.088,53.104
62.108,53.132
62.129,53.160
62.149,53.188
62.169,53.216
62.188,53.245
62.208,53.274
62.227,53.303
62.245,53.332
62.264,53.362
62.282,53.392
62.299,53.422
62.317,53.453
62.334,53.484
62.350,53.515
62.367,53.547
62.383,53.579
62.399,53.612
62.414,53.644
62.429,53.677
62.444,53.710
62.458,53.744
62.473,53.778
62.487,53.812
62.500,53.846
62.513,53.880
62.527,53.915
62.539,53.950
62.552,53.985
62.564,54.020
62.576,54.055
62.588,54.090
62.599,54.126
62.611,54.161
62.622,54.197
62.633,54.233
62.643,54.269
62.654,54.304
62.664,54.340
62.674,54.376
62.684,54.412
62.694,54.448
62.703,54.484
62.713,54.520
62.722,54.555
62.731,54.591
62.740,54.627
62.748,54.662
62.757,54.698
62.765,54.733
62.773,54.768
62.782,54.803
62.790,54.838
62.798,54.873
62.805,54.907
62.813,54.942
62.820,54.976
62.827,55.011
62.834,55.045
62.841,55.079
62.848,55.113
62.854,55.147
62.861,55.181
62.867,55.215
62.873,55.249
62.878,55.283
62.884,55.317
62.889,55.350
62.894,55.384
62.899,55.418
62.904,55.451
62.908,55.485
62.912,55.519
62.916,55.552
62.919,55.586
62.923,55.620
62.926,55.653
62.928,55.687
62.931,55.721
62.933,55.755
62.935,55.788
62.936,55.822
62.938,55.856
62.939,55.890
62.939,55.924
62.940,55.958
62.940,55.993
62.940,56.027
62.939,56.061
62.938,56.096
62.937,56.130
62.936,56.165
62.934,56.200
62.932,56.234
62.930,56.269
62.927,56.305
62.924,56.340
62.921,56.375
62.918,56.411
62.914,56.446
62.910,56.482
62.905,56.518
62.901,56.554
62.896,56.590
62.891,56.627
62.885,56.663
62.879,56.700
62.873,56.737
62.867,56.774
62.860,56.811
62.853,56.849
62.846,56.887
62.839,56.924
62.831,56.963
62.823,57.001
62.814,57.039
62.806,57.078
62.797,57.117
62.788,57.156
62.778,57.196
62.768,57.235
62.758,57.274
62.748,57.314
62.737,57.354
62.727,57.394
62.715,57.433
62.704,57.473
62.692,57.513
62.680,57.553
62.668,57.593
62.656,57.632
62.643,57.672
62.630,57.712
62.617,57.751
62.603,57.791
62.590,57.830
62.576,57.869
62.561,57.908
62.547,57.947
62.532,57.985
62.517,58.024
62.502,58.062
62.486,58.099
62.470,58.137
62.454,58.174
62.438,58.211
62.421,58.248
62.405,58.284
62.388,58.320
62.370,58.355
62.353,58.390
62.335,58.425
62.317,58.459
62.299,58.493
62.280,58.526
62.262,58.559
62.243,58.591
62.224,58.623
62.204,58.655
62.185,58.686
62.165,58.717
62.145,58.748
62.125,58.778
62.105,58.808
62.084,58.838
62.064,58.867
62.043,58.896
62.022,58.925
62.000,58.953
61.979,58.981
61.958,59.009
61.936,59.037
61.914,59.065
61.892,59.092
61.870,59.120
61.848,59.147
61.825,59.174
61.803,59.200
61.780,59.227
61.758,59.254
61.735,59.280
61.712,59.307
61.689,59.333
61.666,59.359
61.642,59.386
61.619,59.412
61.596,59.438
61.572,59.464
61.549,59.490
61.525,59.517
61.501,59.543
61.477,59.569
61.453,59.595
61.429,59.621
61.405,59.647
61.381,59.673
61.356,59.699
61.332,59.725
61.307,59.751
61.283,59.777
61.258,59.803
61.233,59.829
61.208,59.855
61.182,59.880
61.157,59.906
61.131,59.932
61.106,59.957
61.080,59.983
61.054,60.008
61.028,60.034
61.002,60.059
60.975,60.085
60.949,60.110
60.922,60.135
60.895,60.160
60.868,60.185
60.841,60.211
60.814,60.236
60.786,60.261
60.758,60.285
60.731,60.310
60.703,60.335
60.674,60.360
60.646,60.384
60.617,60.408
60.589,60.433
60.560,60.457
60.531,60.481
60.502,60.505
60.472,60.529
60.443,60.552
60.413,60.576
60.383,60.599
60.353,60.622
60.323,60.645
60.293,60.667
60.263,60.690
60.232,60.712
60.202,60.734
60.171,60.756
60.140,60.777
60.109,60.798
60.078,60.819
60.047,60.840
60.016,60.860
59.985,60.881
59.953,60.900
59.922,60.920
59.890,60.939
59.858,60.958
59.826,60.976
59.794,60.995
59.762,61.012
59.730,61.030
59.698,61.047
59.666,61.064
59.634,61.080
59.601,61.096
59.569,61.112
59.536,61.127
59.503,61.142
59.470,61.157
59.437,61.171
59.404,61.186
59.371,61.199
59.338,61.213
59.305,61.227
59.271,61.240
59.238,61.253
59.204,61.266
59.170,61.279
59.136,61.291
59.102,61.303
59.068,61.316
59.034,61.328
59.000,61.340
58.965,61.351
58.930,61.363
58.896,61.375
58.861,61.386
58.826,61.398
58.790,61.409
58.755,61.420
58.720,61.432
58.684,61.443
58.648,61.454
58.612,61.466
58.576,61.477
58.540,61.488
58.503,61.500
58.467,61.511
58.430,61.522
58.393,61.534
58.356,61.545
58.319,61.556
58.282,61.568
58.245,61.579
58.208,61.590
58.170,61.601
58.133,61.612
58.095,61.623
58.057,61.633
58.020,61.644
57.982,61.654
57.944,61.665
57.906,61.675
57.868,61.685
57.830,61.695
57.792,61.704
57.755,61.714
57.717,61.723
57.679,61.732
57.641,61.741
57.603,61.750
57.565,61.758
57.527,61.766
57.489,61.774
57.451,61.781
57.414,61.789
57.376,61.796
57.338,61.802
57.301,61.809
57.263,61.815
57.226,61.820
57.188,61.826
57.151,61.831
57.114,61.835
57.077,61.840
57.040,61.844
57.003,61.847
56.966,61.851
56.929,61.854
56.892,61.856
56.855,61.859
56.819,61.861
56.782,61.862
56.745,61.864
56.708,61.865
56.672,61.866
56.635,61.866
56.598,61.866
56.561,61.866
56.525,61.865
56.488,61.864
56.451,61.863
56.414,61.862
56.377,61.860
56.340,61.858
56.303,61.855
56.266,61.852
56.228,61.849
56.191,61.846
56.154,61.842
56.116,61.838
56.079,61.834
56.041,61.830
56.003,61.825
55.965,61.820
55.927,61.814
55.889,61.808
55.851,61.802
55.813,61.796
55.774,61.789
55.736,61.783
55.697,61.775
55.658,61.768
55.619,61.760
55.581,61.752
55.542,61.744
55.503,61.736
55.464,61.727
55.425,61.718
55.385,61.709
55.346,61.699
55.307,61.690
55.268,61.680
55.229,61.670
55.190,61.659
55.150,61.649
55.111,61.638
55.072,61.627
55.033,61.616
54.993,61.604
54.954,61.592
54.915,61.581
54.876,61.568
54.837,61.556
54.798,61.544
54.759,61.531
54.720,61.518
54.682,61.505
54.643,61.492
54.604,61.479
54.566,61.465
54.527,61.451
54.489,61.437
54.451,61.423
54.413,61.409
54.375,61.395
54.337,61.380
54.299,61.365
54.261,61.351
54.224,61.335
54.186,61.320
54.149,61.305
54.112,61.289
54.075,61.273
54.038,61.257
54.002,61.241
53.966,61.225
53.929,61.208
53.893,61.191
53.857,61.174
53.822,61.157
53.786,61.140
53.751,61.122
53.716,61.105
53.681,61.087
53.647,61.068
53.612,61.050
53.578,61.032
53.544,61.013
53.511,60.994
53.477,60.974
53.444,60.955
53.411,60.935
53.379,60.915
53.346,60.895
53.314,60.875
53.282,60.854
53.251,60.834
53.219,60.813
53.189,60.791
53.158,60.770
53.127,60.748
53.097,60.726
53.067,60.704
53.038,60.682
53.008,60.659
52.979,60.636
52.950,60.613
52.921,60.590
52.893,60.566
52.865,60.543
52.836,60.519
52.808,60.495
52.780,60.470
52.753,60.446
52.725,60.421
52.697,60.396
52.670,60.371
52.643,60.346
52.615,60.320
52.588,60.294
52.561,60.268
52.534,60.242
52.507,60.216
52.480,60.190
52.453,60.163
52.427,60.136
52.400,60.109
52.373,60.082
52.346,60.055
52.319,60.027
52.292,60.000
52.265,59.972
52.238,59.944
52.211,59.916
52.184,59.887
52.157,59.859
52.130,59.830
52.103,59.801
52.076,59.772
52.048,59.743
52.021,59.714
51.994,59.684
51.967,59.655
51.940,59.625
51.913,59.595
51.886,59.565
51.859,59.535
51.832,59.504
51.806,59.474
51.779,59.443
51.752,59.412
51.726,59.381
51.699,59.350
51.673,59.319
51.647,59.287
51.621,59.256
51.595,59.224
51.570,59.192
51.544,59.160
51.519,59.128
51.494,59.095
51.469,59.063
51.444,59.030
51.420,58.997
51.395,58.964
51.371,58.931
51.347,58.898
51.324,58.864
51.300,58.831
51.277,58.797
51.255,58.763
51.232,58.729
51.210,58.695
51.188,58.661
51.166,58.627
51.145,58.592
51.124,58.558
51.103,58.523
51.082,58.488
51.062,58.453
51.042,58.418
51.022,58.383
51.003,58.348
50.984,58.313
50.965,58.278
50.947,58.243
50.929,58.207
50.911,58.172
50.894,58.136
50.877,58.101
50.860,58.066
50.843,58.030
50.827,57.994
50.812,57.959
50.796,57.923
50.781,57.888
50.767,57.852
50.752,57.817
50.738,57.781
50.725,57.746
50.711,57.710
50.698,57.675
50.686,57.639
50.674,57.604
50.662,57.569
50.651,57.534
50.639,57.498
50.629,57.463
50.619,57.428
50.609,57.393
50.599,57.358
50.590,57.323
50.581,57.288
50.573,57.253
50.564,57.218
50.557,57.184
50.549,57.149
50.542,57.114
50.535,57.079
50.529,57.044
50.523,57.009
50.517,56.974
50.511,56.939
50.506,56.904
50.501,56.869
50.497,56.834
50.492,56.799
50.488,56.763
50.484,56.728
50.481,56.693
50.478,56.657
50.475,56.622
50.472,56.586
50.470,56.550
50.467,56.514
50.465,56.478
50.464,56.442
50.462,56.406
50.461,56.369
50.460,56.333
50.459,56.296
50.459,56.259
50.459,56.222
50.459,56.185
50.459,56.148
50.459,56.111
50.460,56.073
50.461,56.036
50.462,55.998
50.463,55.960
50.465,55.923
50.467,55.885
50.469,55.847
50.471,55.809
50.474,55.770
50.476,55.732
50.479,55.694
50.483,55.655
50.486,55.617
50.490,55.579
50.494,55.540
50.498,55.501
50.503,55.463
50.507,55.424
50.512,55.386
50.517,55.347
50.523,55.308
50.529,55.269
50.535,55.231
50.541,55.192
50.547,55.153
50.554,55.115
50.561,55.076
50.568,55.037
50.576,54.999
50.583,54.960
50.591,54.921
50.600,54.883
50.608,54.844
50.617,54.806
50.626,54.767
50.635,54.729
50.645,54.691
50.655,54.653
50.665,54.615
50.676,54.577
50.687,54.539
50.698,54.502
50.710,54.464
50.721,54.427
50.734,54.390
50.746,54.353
50.759,54.317
50.772,54.280
50.786,54.244
50.800,54.208
50.814,54.172
50.829,54.136
50.844,54.101
50.859,54.066
50.875,54.031
50.891,53.997
50.908,53.962
50.925,53.928
50.942,53.895
50.960,53.861
50.978,53.828
50.997,53.796
51.016,53.763
51.036,53.732
51.056,53.700
51.076,53.669
51.097,53.638
51.118,53.608
51.140,53.577
51.162,53.548
51.184,53.518
51.207,53.489
51.231,53.461
51.254,53.432
51.279,53.404
51.303,53.376
51.328,53.349
51.353,53.322
51.379,53.295
51.404,53.269
51.431,53.243
51.457,53.217
51.484,53.192
51.511,53.166
51.539,53.141
51.567,53.117
51.595,53.093
51.623,53.069
51.652,53.045
51.681,53.021
51.710,52.998
51.740,52.975
51.770,52.952
51.800,52.930
51.830,52.908
51.861,52.886
51.892,52.864
51.923,52.843
51.954,52.822
51.985,52.801
52.017,52.780
52.049,52.759
52.081,52.739
52.113,52.719
52.146,52.699
52.178,52.680
52.211,52.660
52.244,52.641
52.277,52.622
52.310,52.604
52.344,52.585
52.377,52.567
52.411,52.549
52.444,52.531
52.478,52.514
52.512,52.497
52.546,52.480
52.580,52.463
52.614,52.447
52.648,52.430
52.682,52.414
52.717,52.399
52.751,52.383
52.785,52.368
52.820,52.353
52.854,52.338
52.888,52.324
52.923,52.309
52.957,52.295
52.991,52.282
53.026,52.268
53.060,52.255
53.094,52.242
53.128,52.229
53.163,52.216
53.197,52.204
53.231,52.192
53.265,52.180
53.299,52.168
53.333,52.157
53.367,52.146
53.401,52.135
53.435,52.124
53.470,52.114
53.504,52.103
53.538,52.093
53.573,52.083
53.607,52.073
53.642,52.064
53.677,52.054
53.712,52.045
53.747,52.036
53.783,52.027
53.818,52.018
53.854,52.009
53.890,52.001
53.926,51.992
53.962,51.984
53.999,51.976
54.036,51.968
54.073,51.960
54.111,51.952
54.148,51.944
54.187,51.937
54.225,51.929
54.264,51.922
54.303,51.915
54.342,51.907
